"","BEGIN_YEARMONTH","BEGIN_DAY","BEGIN_TIME","END_YEARMONTH","END_DAY","END_TIME","EPISODE_ID","EVENT_ID","STATE","STATE_FIPS","YEAR","MONTH_NAME","EVENT_TYPE","CZ_TYPE","CZ_FIPS","CZ_NAME","WFO","BEGIN_DATE_TIME","CZ_TIMEZONE","END_DATE_TIME","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS","SOURCE","MAGNITUDE","MAGNITUDE_TYPE","FLOOD_CAUSE","CATEGORY","TOR_F_SCALE","TOR_LENGTH","TOR_WIDTH","TOR_OTHER_WFO","TOR_OTHER_CZ_STATE","TOR_OTHER_CZ_FIPS","TOR_OTHER_CZ_NAME","BEGIN_RANGE","BEGIN_AZIMUTH","BEGIN_LOCATION","END_RANGE","END_AZIMUTH","END_LOCATION","BEGIN_LAT","BEGIN_LON","END_LAT","END_LON","EPISODE_NARRATIVE","EVENT_NARRATIVE","DATA_SOURCE"
"211",195006,25,2100,195006,25,2100,NA,10028462,"KANSAS",20,1950,"June     ","Tornado","C",65,"GRAHAM",NA,"25-JUN-50 21:00:00","CST","25-JUN-50 21:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F0",0.1,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.5,-99.62,NA,NA,NA,NA,"PUB"
"212",195007,1,1200,195007,1,1200,NA,10028463,"KANSAS",20,1950,"July     ","Tornado","C",161,"RILEY",NA,"01-JUL-50 12:00:00","CST","01-JUL-50 12:00:00",1,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.3,-96.92,NA,NA,NA,NA,"PUB"
"213",195007,1,1200,195007,1,1200,NA,10028464,"KANSAS",20,1950,"July     ","Tornado","C",41,"DICKINSON",NA,"01-JUL-50 12:00:00","CST","01-JUL-50 12:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.7,-97.08,NA,NA,NA,NA,"PUB"
"214",195001,3,1110,195001,3,1110,NA,10009710,"ILLINOIS",17,1950,"January  ","Tornado","C",119,"MADISON",NA,"03-JAN-50 11:10:00","CST","03-JAN-50 11:10:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F3",3.3,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.82,-90.1,38.83,-90.03,NA,NA,"PUB"
"215",195001,3,1155,195001,3,1155,NA,10009711,"ILLINOIS",17,1950,"January  ","Tornado","C",135,"MONTGOMERY",NA,"03-JAN-50 11:55:00","CST","03-JAN-50 11:55:00",3,0,0,0,"250K",0,NA,0,NA,NA,NA,"F3",3.6,130,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.1,-89.3,39.12,-89.23,NA,NA,"PUB"
"216",195001,25,2100,195001,25,2100,NA,10009712,"ILLINOIS",17,1950,"January  ","Tornado","C",91,"KANKAKEE",NA,"25-JAN-50 21:00:00","CST","25-JAN-50 21:00:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",0,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,41.17,-87.33,NA,NA,NA,NA,"PUB"
"217",195003,27,1630,195003,27,1630,NA,10009713,"ILLINOIS",17,1950,"March    ","Tornado","C",113,"MCLEAN",NA,"27-MAR-50 16:30:00","CST","27-MAR-50 16:30:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F2",3,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,40.57,-88.6,40.6,-88.55,NA,NA,"PUB"
"218",195006,25,1920,195006,25,1920,NA,10146801,"WISCONSIN",55,1950,"June     ","Tornado","C",107,"RUSK",NA,"25-JUN-50 19:20:00","CST","25-JUN-50 19:20:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"",0.5,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,45.42,-91,NA,NA,NA,NA,"PUB"
"219",195006,25,2030,195006,25,2030,NA,10146802,"WISCONSIN",55,1950,"June     ","Tornado","C",99,"PRICE",NA,"25-JUN-50 20:30:00","CST","25-JUN-50 20:30:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",8.4,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,45.57,-90.3,45.57,-90.12,NA,NA,"PUB"
"220",195006,25,2100,195006,25,2100,NA,10146803,"WISCONSIN",55,1950,"June     ","Tornado","C",19,"CLARK",NA,"25-JUN-50 21:00:00","CST","25-JUN-50 21:00:00",0,0,1,0,"25K",0,NA,0,NA,NA,NA,"F2",5.1,17,NA,NA,NA,NA,0,NA,NA,0,NA,NA,44.83,-90.35,44.92,-90.32,NA,NA,"PUB"
"221",195006,25,2100,195006,25,2100,NA,10146804,"WISCONSIN",55,1950,"June     ","Tornado","C",85,"ONEIDA",NA,"25-JUN-50 21:00:00","CST","25-JUN-50 21:00:00",12,0,2,0,"250K",0,NA,0,NA,NA,NA,"F4",13.1,880,NA,NA,NA,NA,0,NA,NA,0,NA,NA,45.58,-89.58,45.67,-89.33,NA,NA,"PUB"
"222",195006,25,2110,195006,25,2110,NA,10146805,"WISCONSIN",55,1950,"June     ","Tornado","C",73,"MARATHON",NA,"25-JUN-50 21:10:00","CST","25-JUN-50 21:10:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",2.7,17,NA,NA,NA,NA,0,NA,NA,0,NA,NA,44.92,-90.32,44.97,-90.28,NA,NA,"PUB"
"223",195006,25,2330,195006,25,2330,NA,10146806,"WISCONSIN",55,1950,"June     ","Tornado","C",47,"GREEN LAKE",NA,"25-JUN-50 23:30:00","CST","25-JUN-50 23:30:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F3",0,300,NA,NA,NA,NA,0,NA,NA,0,NA,NA,43.95,-88.95,43.97,-88.93,NA,NA,"PUB"
