"","BEGIN_YEARMONTH","BEGIN_DAY","BEGIN_TIME","END_YEARMONTH","END_DAY","END_TIME","EPISODE_ID","EVENT_ID","STATE","STATE_FIPS","YEAR","MONTH_NAME","EVENT_TYPE","CZ_TYPE","CZ_FIPS","CZ_NAME","WFO","BEGIN_DATE_TIME","CZ_TIMEZONE","END_DATE_TIME","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS","SOURCE","MAGNITUDE","MAGNITUDE_TYPE","FLOOD_CAUSE","CATEGORY","TOR_F_SCALE","TOR_LENGTH","TOR_WIDTH","TOR_OTHER_WFO","TOR_OTHER_CZ_STATE","TOR_OTHER_CZ_FIPS","TOR_OTHER_CZ_NAME","BEGIN_RANGE","BEGIN_AZIMUTH","BEGIN_LOCATION","END_RANGE","END_AZIMUTH","END_LOCATION","BEGIN_LAT","BEGIN_LON","END_LAT","END_LON","EPISODE_NARRATIVE","EVENT_NARRATIVE","DATA_SOURCE"
"138",195203,21,1700,195203,21,1700,NA,9983018,"ARKANSAS",5,1952,"March    ","Tornado","C",85,"LONOKE",NA,"21-MAR-52 17:00:00","CST","21-MAR-52 17:00:00",6,0,2,0,"250K",0,NA,0,NA,NA,NA,"F4",7.6,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.9,-91.85,34.8,-91.8,NA,NA,"PUB"
"139",195203,21,1720,195203,21,1720,NA,9983019,"ARKANSAS",5,1952,"March    ","Tornado","C",117,"PRAIRIE",NA,"21-MAR-52 17:20:00","CST","21-MAR-52 17:20:00",5,0,1,0,"2.5K",0,NA,0,NA,NA,NA,"",0,417,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.72,-91.57,NA,NA,NA,NA,"PUB"
"140",195203,21,1720,195203,21,1720,NA,9983020,"ARKANSAS",5,1952,"March    ","Tornado","C",117,"PRAIRIE",NA,"21-MAR-52 17:20:00","CST","21-MAR-52 17:20:00",15,0,5,0,"250K",0,NA,0,NA,NA,NA,"F2",13.3,417,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.8,-91.8,34.98,-91.73,NA,NA,"PUB"
"141",195203,21,1730,195203,21,1730,NA,9983021,"ARKANSAS",5,1952,"March    ","Tornado","C",147,"WOODRUFF",NA,"21-MAR-52 17:30:00","CST","21-MAR-52 17:30:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F3",17.6,600,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.13,-91.45,35.27,-91.18,NA,NA,"PUB"
"142",195203,21,1730,195203,21,1730,NA,9983022,"ARKANSAS",5,1952,"March    ","Tornado","C",147,"WOODRUFF",NA,"21-MAR-52 17:30:00","CST","21-MAR-52 17:30:00",180,0,29,0,"2.5M",0,NA,0,NA,NA,NA,"F4",13.1,880,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35,-91.25,35.13,-91.08,NA,NA,"PUB"
"143",195203,21,1740,195203,21,1740,NA,9983023,"ARKANSAS",5,1952,"March    ","Tornado","C",67,"JACKSON",NA,"21-MAR-52 17:40:00","CST","21-MAR-52 17:40:00",6,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F3",9.6,440,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.47,-91.2,35.53,-91.05,NA,NA,"PUB"
"144",195203,21,1745,195203,21,1745,NA,9983024,"ARKANSAS",5,1952,"March    ","Tornado","C",111,"POINSETT",NA,"21-MAR-52 17:45:00","CST","21-MAR-52 17:45:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F3",18.9,440,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.53,-91.05,35.8,-90.97,NA,NA,"PUB"
"145",195203,21,1800,195203,21,1800,NA,9983025,"ARKANSAS",5,1952,"March    ","Tornado","C",37,"CROSS",NA,"21-MAR-52 18:00:00","CST","21-MAR-52 18:00:00",5,0,4,0,"250K",0,NA,0,NA,NA,NA,"F4",0,880,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.42,-91,NA,NA,NA,NA,"PUB"
"146",195203,21,1845,195203,21,1845,NA,9983026,"ARKANSAS",5,1952,"March    ","Tornado","C",111,"POINSETT",NA,"21-MAR-52 18:45:00","CST","21-MAR-52 18:45:00",39,0,2,0,"250K",0,NA,0,NA,NA,NA,"F3",12.1,417,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.6,-90.72,35.67,-90.52,NA,NA,"PUB"
"147",195203,21,1845,195203,21,1845,NA,9983027,"ARKANSAS",5,1952,"March    ","Tornado","C",111,"POINSETT",NA,"21-MAR-52 18:45:00","CST","21-MAR-52 18:45:00",5,0,1,0,"250K",0,NA,0,NA,NA,NA,"F3",9.4,200,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.53,-90.42,35.62,-90.28,NA,NA,"PUB"
"148",195203,21,1900,195203,21,1900,NA,9983028,"ARKANSAS",5,1952,"March    ","Tornado","C",93,"MISSISSIPPI",NA,"21-MAR-52 19:00:00","CST","21-MAR-52 19:00:00",57,0,1,0,"250K",0,NA,0,NA,NA,NA,"F3",39.7,880,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.67,-90.52,35.95,-89.9,NA,NA,"PUB"
"149",195203,21,1900,195203,21,1900,NA,9983029,"ARKANSAS",5,1952,"March    ","Tornado","C",93,"MISSISSIPPI",NA,"21-MAR-52 19:00:00","CST","21-MAR-52 19:00:00",57,0,1,0,"250K",0,NA,0,NA,NA,NA,"F3",39.7,880,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.67,-90.52,35.95,-89.9,NA,NA,"PUB"
"150",195204,22,1830,195204,22,1830,NA,9983030,"ARKANSAS",5,1952,"April    ","Tornado","C",27,"COLUMBIA",NA,"22-APR-52 18:30:00","CST","22-APR-52 18:30:00",0,0,0,0,".03K",0,NA,0,NA,NA,NA,"F1",0.3,150,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.32,-93.25,NA,NA,NA,NA,"PUB"
"151",195204,22,1915,195204,22,1915,NA,9983031,"ARKANSAS",5,1952,"April    ","Tornado","C",63,"INDEPENDENCE",NA,"22-APR-52 19:15:00","CST","22-APR-52 19:15:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.9,-91.63,NA,NA,NA,NA,"PUB"
"152",195206,4,1535,195206,4,1535,NA,9983032,"ARKANSAS",5,1952,"June     ","Tornado","C",75,"LAWRENCE",NA,"04-JUN-52 15:35:00","CST","04-JUN-52 15:35:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F2",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.12,-90.93,NA,NA,NA,NA,"PUB"
"153",195206,18,1430,195206,18,1430,NA,9983033,"ARKANSAS",5,1952,"June     ","Tornado","C",119,"PULASKI",NA,"18-JUN-52 14:30:00","CST","18-JUN-52 14:30:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F0",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.7,-92.08,NA,NA,NA,NA,"PUB"
"154",195207,16,1418,195207,16,1418,NA,9983034,"ARKANSAS",5,1952,"July     ","Tornado","C",91,"MILLER",NA,"16-JUL-52 14:18:00","CST","16-JUL-52 14:18:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",1.1,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.45,-93.97,33.47,-93.97,NA,NA,"PUB"
"155",195207,16,1605,195207,16,1605,NA,9983035,"ARKANSAS",5,1952,"July     ","Tornado","C",91,"MILLER",NA,"16-JUL-52 16:05:00","CST","16-JUL-52 16:05:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F2",1.1,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.45,-93.97,33.47,-93.97,NA,NA,"PUB"
"156",195211,17,1630,195211,17,1630,NA,9983036,"ARKANSAS",5,1952,"November ","Tornado","C",113,"POLK",NA,"17-NOV-52 16:30:00","CST","17-NOV-52 16:30:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",11.4,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.57,-94.4,34.7,-94.28,NA,NA,"PUB"
"157",195204,5,45,195204,5,45,NA,10077703,"NORTH CAROLINA",37,1952,"April    ","Tornado","C",183,"WAKE",NA,"05-APR-52 00:45:00","CST","05-APR-52 00:45:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",6.9,300,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.8,-78.88,35.9,-78.88,NA,NA,"PUB"
"158",195205,10,1100,195205,10,1100,NA,10077704,"NORTH CAROLINA",37,1952,"May      ","Tornado","C",15,"BERTIE",NA,"10-MAY-52 11:00:00","CST","10-MAY-52 11:00:00",6,0,0,0,"0K",0,NA,0,NA,NA,NA,"F2",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.1,-77.25,NA,NA,NA,NA,"PUB"
"159",195205,20,1100,195205,20,1100,NA,10077705,"NORTH CAROLINA",37,1952,"May      ","Tornado","C",95,"HYDE",NA,"20-MAY-52 11:00:00","CST","20-MAY-52 11:00:00",2,0,0,0,"0K",0,NA,0,NA,NA,NA,"F2",1.5,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.47,-76.38,NA,NA,NA,NA,"PUB"
"160",195207,23,1100,195207,23,1100,NA,10077706,"NORTH CAROLINA",37,1952,"July     ","Tornado","C",83,"HALIFAX",NA,"23-JUL-52 11:00:00","CST","23-JUL-52 11:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.25,-77.75,NA,NA,NA,NA,"PUB"
"161",195208,31,1100,195208,31,1100,NA,10077707,"NORTH CAROLINA",37,1952,"August   ","Tornado","C",169,"STOKES",NA,"31-AUG-52 11:00:00","CST","31-AUG-52 11:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.25,-80.17,NA,NA,NA,NA,"PUB"
"162",195205,10,1400,195205,10,1400,NA,10117455,"SOUTH CAROLINA",45,1952,"May      ","Tornado","C",45,"GREENVILLE",NA,"10-MAY-52 14:00:00","CST","10-MAY-52 14:00:00",0,0,0,0,".03K",0,NA,0,NA,NA,NA,"F3",6.6,83,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.8,-82.25,34.8,-82.13,NA,NA,"PUB"
"163",195205,10,1415,195205,10,1415,NA,10117456,"SOUTH CAROLINA",45,1952,"May      ","Tornado","C",83,"SPARTANBURG",NA,"10-MAY-52 14:15:00","CST","10-MAY-52 14:15:00",4,0,2,0,".03K",0,NA,0,NA,NA,NA,"F3",16.1,83,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.8,-82.13,34.8,-81.85,NA,NA,"PUB"
"164",195206,12,1900,195206,12,1900,NA,10117457,"SOUTH CAROLINA",45,1952,"June     ","Tornado","C",11,"BARNWELL",NA,"12-JUN-52 19:00:00","CST","12-JUN-52 19:00:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F1",2,167,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.42,-81.42,NA,NA,NA,NA,"PUB"
"165",195205,8,1430,195205,8,1430,NA,9991336,"COLORADO",8,1952,"May      ","Tornado","C",63,"KIT CARSON",NA,"08-MAY-52 14:30:00","CST","08-MAY-52 14:30:00",1,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",2.5,200,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.48,-102.6,NA,NA,NA,NA,"PUB"
"166",195205,15,1515,195205,15,1515,NA,9991337,"COLORADO",8,1952,"May      ","Tornado","C",123,"WELD",NA,"15-MAY-52 15:15:00","CST","15-MAY-52 15:15:00",5,0,0,0,"25K",0,NA,0,NA,NA,NA,"F3",7.4,150,NA,NA,NA,NA,0,NA,NA,0,NA,NA,40.33,-104.57,40.25,-104.47,NA,NA,"PUB"
"167",195206,26,1730,195206,26,1730,NA,9991338,"COLORADO",8,1952,"June     ","Tornado","C",121,"WASHINGTON",NA,"26-JUN-52 17:30:00","CST","26-JUN-52 17:30:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",7,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,40,-103.6,NA,NA,NA,NA,"PUB"
"168",195205,9,1845,195205,9,1845,NA,10004036,"INDIANA",18,1952,"May      ","Tornado","C",97,"MARION",NA,"09-MAY-52 18:45:00","CST","09-MAY-52 18:45:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F1",15.6,13,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.8,-86.07,39.87,-85.78,NA,NA,"PUB"
"169",195212,9,1550,195212,9,1550,NA,10004037,"INDIANA",18,1952,"December ","Tornado","C",123,"PERRY",NA,"09-DEC-52 15:50:00","CST","09-DEC-52 15:50:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F3",1.3,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.93,-86.77,37.95,-86.73,NA,NA,"PUB"
"170",195207,13,1300,195207,13,1300,NA,10098429,"OKLAHOMA",40,1952,"July     ","Tornado","C",73,"KINGFISHER",NA,"13-JUL-52 13:00:00","CST","13-JUL-52 13:00:00",0,0,0,0,".25K",0,NA,0,NA,NA,NA,"F1",1,10,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.93,-97.73,NA,NA,NA,NA,"PUB"
"171",195206,23,1855,195206,23,1855,NA,10110749,"SOUTH DAKOTA",46,1952,"June     ","Tornado","C",111,"SANBORN",NA,"23-JUN-52 18:55:00","CST","23-JUN-52 18:55:00",0,0,0,0,".03K",0,NA,0,NA,NA,NA,"F0",2,43,NA,NA,NA,NA,0,NA,NA,0,NA,NA,44.02,-98.1,NA,NA,NA,NA,"PUB"
"172",195206,24,1000,195206,24,1000,NA,10110750,"SOUTH DAKOTA",46,1952,"June     ","Tornado","C",55,"HAAKON",NA,"24-JUN-52 10:00:00","CST","24-JUN-52 10:00:00",0,0,0,0,".03K",0,NA,0,NA,NA,NA,"F0",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,44.18,-101.45,NA,NA,NA,NA,"PUB"
"173",195206,27,2300,195206,27,2300,NA,10110751,"SOUTH DAKOTA",46,1952,"June     ","Tornado","C",49,"FAULK",NA,"27-JUN-52 23:00:00","CST","27-JUN-52 23:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,45.2,-99.4,NA,NA,NA,NA,"PUB"
"174",195206,28,1910,195206,28,1910,NA,10110752,"SOUTH DAKOTA",46,1952,"June     ","Tornado","C",53,"GREGORY",NA,"28-JUN-52 19:10:00","CST","28-JUN-52 19:10:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F0",1,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,43.45,-99.08,NA,NA,NA,NA,"PUB"
"175",195206,28,2210,195206,28,2210,NA,10110753,"SOUTH DAKOTA",46,1952,"June     ","Tornado","C",67,"HUTCHINSON",NA,"28-JUN-52 22:10:00","CST","28-JUN-52 22:10:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,43.23,-97.58,NA,NA,NA,NA,"PUB"
"176",195205,23,1300,195205,23,1300,NA,10017018,"IOWA",19,1952,"May      ","Tornado","C",23,"BUTLER",NA,"23-MAY-52 13:00:00","CST","23-MAY-52 13:00:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F2",0,17,NA,NA,NA,NA,0,NA,NA,0,NA,NA,42.75,-92.97,NA,NA,NA,NA,"PUB"
"177",195205,23,1500,195205,23,1500,NA,10017019,"IOWA",19,1952,"May      ","Tornado","C",195,"WORTH",NA,"23-MAY-52 15:00:00","CST","23-MAY-52 15:00:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,43.33,-93.08,NA,NA,NA,NA,"PUB"
"178",195206,2,1830,195206,2,1830,NA,10017020,"IOWA",19,1952,"June     ","Tornado","C",47,"CRAWFORD",NA,"02-JUN-52 18:30:00","CST","02-JUN-52 18:30:00",1,0,0,0,"0K",0,NA,0,NA,NA,NA,"F2",2.3,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,41.9,-95.4,41.88,-95.33,NA,NA,"PUB"
"179",195206,23,1830,195206,23,1830,NA,10017021,"IOWA",19,1952,"June     ","Tornado","C",35,"CHEROKEE",NA,"23-JUN-52 18:30:00","CST","23-JUN-52 18:30:00",4,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F4",24.1,400,NA,NA,NA,NA,0,NA,NA,0,NA,NA,42.75,-95.85,42.9,-95.42,NA,NA,"PUB"
"180",195207,2,1750,195207,2,1750,NA,10017022,"IOWA",19,1952,"July     ","Tornado","C",119,"LYON",NA,"02-JUL-52 17:50:00","CST","02-JUL-52 17:50:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,43.4,-96.1,NA,NA,NA,NA,"PUB"
"181",195211,17,1320,195211,17,1320,NA,10017023,"IOWA",19,1952,"November ","Tornado","C",139,"MUSCATINE",NA,"17-NOV-52 13:20:00","CST","17-NOV-52 13:20:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F0",0,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,41.55,-91.08,NA,NA,NA,NA,"PUB"
"182",195204,13,1310,195204,13,1310,NA,10086814,"OHIO",39,1952,"April    ","Tornado","C",157,"TUSCARAWAS",NA,"13-APR-52 13:10:00","CST","13-APR-52 13:10:00",4,0,0,0,"250K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,40.53,-81.5,NA,NA,NA,NA,"PUB"
"183",195208,31,2130,195208,31,2130,NA,10153066,"VIRGINIA",51,1952,"August   ","Tornado","C",59,"FAIRFAX",NA,"31-AUG-52 21:30:00","CST","31-AUG-52 21:30:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",2,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.78,-77.15,NA,NA,NA,NA,"PUB"
"184",195211,19,2237,195211,19,2237,NA,10075517,"NORTH CAROLINA",37,1952,"November ","Tornado","C",77,"GRANVILLE",NA,"19-NOV-52 22:37:00","CST","19-NOV-52 22:37:00",1,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",1,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.43,-78.72,NA,NA,NA,NA,"PUB"
"185",195205,8,1230,195205,8,1230,NA,10162816,"WYOMING",56,1952,"May      ","Tornado","C",27,"NIOBRARA",NA,"08-MAY-52 12:30:00","CST","08-MAY-52 12:30:00",0,0,0,0,".03K",0,NA,0,NA,NA,NA,"F1",2,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,42.93,-104.33,NA,NA,NA,NA,"PUB"
"186",195206,5,1230,195206,5,1230,NA,10121792,"TEXAS",48,1952,"June     ","Tornado","C",181,"GRAYSON",NA,"05-JUN-52 12:30:00","CST","05-JUN-52 12:30:00",0,0,0,0,".03K",0,NA,0,NA,NA,NA,"F1",13.8,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.65,-96.75,33.83,-96.65,NA,NA,"PUB"
"187",195211,17,1640,195211,17,1640,NA,9983037,"ARKANSAS",5,1952,"November ","Tornado","C",127,"SCOTT",NA,"17-NOV-52 16:40:00","CST","17-NOV-52 16:40:00",2,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",27.8,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.7,-94.28,34.95,-93.9,NA,NA,"PUB"
"188",195206,23,1630,195206,23,1630,NA,10052056,"MINNESOTA",27,1952,"June     ","Tornado","C",151,"SWIFT",NA,"23-JUN-52 16:30:00","CST","23-JUN-52 16:30:00",0,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F2",8.4,220,NA,NA,NA,NA,0,NA,NA,0,NA,NA,45.3,-95.5,45.35,-95.33,NA,NA,"PUB"
"189",195204,5,915,195204,5,915,NA,10153064,"VIRGINIA",51,1952,"April    ","Tornado","C",15,"AUGUSTA",NA,"05-APR-52 09:15:00","CST","05-APR-52 09:15:00",2,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",1,150,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.22,-78.83,NA,NA,NA,NA,"PUB"
"190",195204,5,1000,195204,5,1000,NA,10153065,"VIRGINIA",51,1952,"April    ","Tornado","C",165,"ROCKINGHAM",NA,"05-APR-52 10:00:00","CST","05-APR-52 10:00:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",4.9,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.37,-78.73,38.42,-78.67,NA,NA,"PUB"
"191",195202,26,1020,195202,26,1020,NA,9991239,"FLORIDA",12,1952,"February ","Tornado","C",99,"PALM BEACH",NA,"26-FEB-52 10:20:00","CST","26-FEB-52 10:20:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",1.5,17,NA,NA,NA,NA,0,NA,NA,0,NA,NA,26.57,-80.12,NA,NA,NA,NA,"PUB"
"192",195205,22,1710,195205,22,1710,NA,10025357,"KANSAS",20,1952,"May      ","Tornado","C",45,"DOUGLAS",NA,"22-MAY-52 17:10:00","CST","22-MAY-52 17:10:00",2,0,0,0,"250K",0,NA,0,NA,NA,NA,"F4",2.7,440,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.98,-95.22,39,-95.17,NA,NA,"PUB"
"193",195205,22,1725,195205,22,1725,NA,10025358,"KANSAS",20,1952,"May      ","Tornado","C",103,"LEAVENWORTH",NA,"22-MAY-52 17:25:00","CST","22-MAY-52 17:25:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F4",13.3,440,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.03,-95.17,39.03,-94.92,NA,NA,"PUB"
"194",195203,18,1807,195203,18,1807,NA,10009726,"ILLINOIS",17,1952,"March    ","Tornado","C",61,"GREENE",NA,"18-MAR-52 18:07:00","CST","18-MAR-52 18:07:00",1,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",3,10,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.18,-90.37,39.22,-90.32,NA,NA,"PUB"
"195",195203,18,1821,195203,18,1821,NA,10009727,"ILLINOIS",17,1952,"March    ","Tornado","C",157,"RANDOLPH",NA,"18-MAR-52 18:21:00","CST","18-MAR-52 18:21:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",4.9,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.1,-89.93,38.15,-89.87,NA,NA,"PUB"
"196",195205,24,1750,195205,24,1750,NA,10009728,"ILLINOIS",17,1952,"May      ","Tornado","C",163,"ST. CLAIR",NA,"24-MAY-52 17:50:00","CST","24-MAY-52 17:50:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.5,-90.02,NA,NA,NA,NA,"PUB"
"197",195207,17,1700,195207,17,1700,NA,10009729,"ILLINOIS",17,1952,"July     ","Tornado","C",131,"MERCER",NA,"17-JUL-52 17:00:00","CST","17-JUL-52 17:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,41.1,-90.78,NA,NA,NA,NA,"PUB"
"198",195203,21,2200,195203,21,2200,NA,10126257,"TENNESSEE",47,1952,"March    ","Tornado","C",47,"FAYETTE",NA,"21-MAR-52 22:00:00","CST","21-MAR-52 22:00:00",50,0,7,0,"250K",0,NA,0,NA,NA,NA,"F4",18.7,427,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35,-89.58,35.12,-89.28,NA,NA,"PUB"
"199",195203,21,2245,195203,21,2245,NA,10126258,"TENNESSEE",47,1952,"March    ","Tornado","C",53,"GIBSON",NA,"21-MAR-52 22:45:00","CST","21-MAR-52 22:45:00",2,0,2,0,"25K",0,NA,0,NA,NA,NA,"F2",0.1,150,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.8,-88.78,NA,NA,NA,NA,"PUB"
"200",195203,21,2250,195203,21,2250,NA,10126259,"TENNESSEE",47,1952,"March    ","Tornado","C",17,"CARROLL",NA,"21-MAR-52 22:50:00","CST","21-MAR-52 22:50:00",3,0,0,0,"250K",0,NA,0,NA,NA,NA,"F3",0.1,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.85,-88.67,NA,NA,NA,NA,"PUB"
"201",195203,21,2300,195203,21,2300,NA,10126260,"TENNESSEE",47,1952,"March    ","Tornado","C",17,"CARROLL",NA,"21-MAR-52 23:00:00","CST","21-MAR-52 23:00:00",8,0,1,0,"250K",0,NA,0,NA,NA,NA,"F2",0.1,150,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.93,-88.5,NA,NA,NA,NA,"PUB"
"202",195203,21,2317,195203,21,2317,NA,10126261,"TENNESSEE",47,1952,"March    ","Tornado","C",17,"CARROLL",NA,"21-MAR-52 23:17:00","CST","21-MAR-52 23:17:00",19,0,0,0,"250K",0,NA,0,NA,NA,NA,"F3",5.1,177,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.02,-88.27,36.07,-88.2,NA,NA,"PUB"
"203",195203,21,2330,195203,21,2330,NA,10126262,"TENNESSEE",47,1952,"March    ","Tornado","C",69,"HARDEMAN",NA,"21-MAR-52 23:30:00","CST","21-MAR-52 23:30:00",14,0,4,0,"2.5M",0,NA,0,NA,NA,NA,"F4",11.1,177,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.27,-88.98,35.35,-88.82,NA,NA,"PUB"
"204",195203,21,2355,195203,21,2355,NA,10126263,"TENNESSEE",47,1952,"March    ","Tornado","C",85,"HUMPHREYS",NA,"21-MAR-52 23:55:00","CST","21-MAR-52 23:55:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",0.3,500,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.85,-87.68,NA,NA,NA,NA,"PUB"
"205",195203,22,1,195203,22,1,NA,10126264,"TENNESSEE",47,1952,"March    ","Tornado","C",23,"CHESTER",NA,"22-MAR-52 00:01:00","CST","22-MAR-52 00:01:00",100,0,23,0,"2.5M",0,NA,0,NA,NA,NA,"F4",19.8,177,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.35,-88.82,35.5,-88.52,NA,NA,"PUB"
"206",195203,22,20,195203,22,20,NA,10126265,"TENNESSEE",47,1952,"March    ","Tornado","C",81,"HICKMAN",NA,"22-MAR-52 00:20:00","CST","22-MAR-52 00:20:00",10,0,3,0,"25K",0,NA,0,NA,NA,NA,"F2",0.5,40,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.87,-87.58,NA,NA,NA,NA,"PUB"
"207",195203,22,100,195203,22,100,NA,10126266,"TENNESSEE",47,1952,"March    ","Tornado","C",77,"HENDERSON",NA,"22-MAR-52 01:00:00","CST","22-MAR-52 01:00:00",43,0,11,0,"2.5M",0,NA,0,NA,NA,NA,"F4",15.9,177,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.5,-88.52,35.63,-88.28,NA,NA,"PUB"
